title,female_count,male_count,popularity,female_percentage,male_percentage
JoJo no Kimyou na Bouken: Phantom Blood,341,1113,3040,23.45,76.55
Joker Game: Kuroneko Yoru no Bouken,489,896,3538,35.31,64.69
Jokutsuma,25,239,7522,9.47,90.53
Jormungand,4197,15210,418,21.63,78.37
Jormungand: Perfect Order,2074,9511,807,17.9,82.1
Jormungand: Perfect Order Recap,207,889,3985,18.89,81.11
Joseito,88,121,8317,42.11,57.89
Jukujo Shigan,3,101,8520,2.88,97.12
Jumping,213,520,6029,29.06,70.94
Jungle Taitei Movie (1997),209,222,6618,48.49,51.51
Junjou Romantica 3,3986,607,1370,86.78,13.22
Junk Boy,112,749,5238,13.01,86.99
Junk Land The Animation,42,439,5642,8.73,91.27
Just Because!,2337,7345,639,24.14,75.86
Juusenki L-Gaim,69,459,6013,13.07,86.93
Juushinki Pandora,392,1049,3173,27.2,72.8
K,11329,21485,121,34.52,65.48
K-On!,15905,34172,80,31.76,68.24
K-On!!: Keikaku!,2326,7012,1276,24.91,75.09
Kagaku Ninja-tai Gatchaman (Movie),38,146,8409,20.65,79.35
Kagirohi: Shaku Kei,48,448,5643,9.68,90.32
Kaguya-hime,44,64,8587,40.74,59.26
Kai Doh Maru,691,906,4464,43.27,56.73
Kaichou wa Maid-sama!: Omake dayo!,4399,4996,1212,46.82,53.18
Kaikan Phrase,1527,511,3792,74.93,25.07
Kairaku Satsujin Chousakan Kouji,26,156,8520,14.29,85.71
Kaitei Choutokkyuu: Marine Express,31,133,8827,18.9,81.1
Kaitei no Boukun,32,104,9228,23.53,76.47
Kaitou Joker 3rd Season,93,214,6232,30.29,69.71
Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,300,986,4546,23.33,76.67
Kaitouranma The Animation,110,336,7218,24.66,75.34
Kakko Kawaii Sengen!,54,97,8758,35.76,64.24
Kakumeiki Valvrave 2nd Season,1474,6586,1200,18.29,81.71
Kakushi Dere Special,18,205,7496,8.07,91.93
Kakutou Bijin Wulong: Rebirth,74,387,6529,16.05,83.95
Kakyuusei,47,216,7701,17.87,82.13
Kamen no Maid Guy,1133,5233,2064,17.8,82.2
Kami nomi zo Shiru Sekai: Natsu-iro Surprise,398,1121,4277,26.2,73.8
Kamikaze Kaitou Jeanne,4005,1649,1885,70.83,29.17
Kamisama Kazoku,2215,5011,1855,30.65,69.35
Kamisama Minarai: Himitsu no Cocotama,136,144,7088,48.57,51.43
Kamisama no Memochou,5699,15443,494,26.96,73.04
Kamiusagi Rope x Boruto: Naruto Next Generations,70,211,6420,24.91,75.09
Kamyla,21,238,7673,8.11,91.89
KanColle Movie,326,2007,2541,13.97,86.03
Kangoku: Injoku no Jikkentou,36,336,6709,9.68,90.32
Kannazuki no Miko,3739,5600,1534,40.04,59.96
Kanojo ga Kanji wo Suki na Riyuu.,69,122,8087,36.13,63.87
Kanojo to Kanojo no Neko: Everything Flows,2348,4391,1339,34.84,65.16
Kanokon,2780,18037,521,13.35,86.65
Kansen: Inyoku no Rensa,93,755,4941,10.97,89.03
Kantai Collection: KanColle,1975,10738,591,15.54,84.46
Kao no nai Tsuki,722,1241,4025,36.78,63.22
Kappo,28,66,9714,29.79,70.21
Kara no Kyoukai 6: Boukyaku Rokuon,3431,13504,746,20.26,79.74
Kara no Kyoukai: Manner Movies,206,818,4242,20.12,79.88
Kara no Kyoukai: Mirai Fukuin - Manner Movie,175,687,4665,20.3,79.7
Kareshi Kanojo no Jijou,7448,10084,702,42.48,57.52
Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,21,267,6140,7.29,92.71
Katekyo Hitman Reborn! x ēlDLIVE Special,392,530,4449,42.52,57.48
Katte ni Kaizou Specials,98,301,6761,24.56,75.44
Kaumori,63,155,8600,28.9,71.1
Kawarazaki-ke no Ichizoku The Animation,12,134,8554,8.22,91.78
Kaze no Na wa Amnesia,621,1394,3635,30.82,69.18
Kaze no Shoujo Emily,361,324,5426,52.7,47.3
Kaze no Toori Michi,301,334,6605,47.4,52.6
Kaze to Ki no Uta Sanctus: Sei Naru Kana,1165,288,4121,80.18,19.82
Kazemakase Tsukikage Ran,488,1334,3730,26.78,73.22
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,198,263,6328,42.95,57.05
Kedamono Damono,33,159,8071,17.19,82.81
Keitai Shoujo,330,752,5273,30.5,69.5
Kekkai,23,183,7871,11.17,88.83
Kekkai Sensen,5968,18500,142,24.39,75.61
Kekkai Sensen: Ousama no Restaurant no Ousama,620,1513,2659,29.07,70.93
Kemeko Deluxe!,651,5058,2085,11.4,88.6
Kemono no Souja Erin Recap,90,189,7209,32.26,67.74
Kemono to Chat,151,213,7674,41.48,58.52
Kenju Giga,38,110,9113,25.68,74.32
Kenzen Robo Daimidaler,487,4832,1689,9.16,90.84
Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,36,81,8708,30.77,69.23
Kichiku: Haha Shimai Choukyou Nikki,24,368,5823,6.12,93.88
Kid&#039;s Castle,30,91,9664,24.79,75.21
Kiddy Grade: Ignition,277,685,5407,28.79,71.21
Kiddy Grade: Maelstrom,261,615,5599,29.79,70.21
Kidou Keisatsu Patlabor: New OVA,105,759,4857,12.15,87.85
Kidou Tenshi Angelic Layer,3402,4075,1663,45.5,54.5
Kiekaketa Monogataritachi no Tame ni,41,97,9193,29.71,70.29
Kikou Kai Galient,47,245,7248,16.1,83.9
Kikyuu,25,66,10078,27.47,72.53
Kill la Kill,10299,33354,28,23.59,76.41
Kimagure Orange☆Road: Ano Hi ni Kaeritai,222,874,4777,20.26,79.74
Kimagure Orange☆Road: Shounen Jump Special,104,431,6504,19.44,80.56
Kimagure Robot,143,313,7178,31.36,68.64
Kimera,522,353,5167,59.66,40.34
Kimi ga Nozomu Eien: Next Season,1321,4047,2475,24.61,75.39
Kimi no Na wa.,10094,26028,33,27.94,72.06
Kimi no Na wo Yobeba,70,479,6012,12.75,87.25
Kindaichi Shounen no Jikenbo,554,1274,3344,30.31,69.69
Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,136,247,6787,35.51,64.49
Kindaichi Shounen no Jikenbo Specials,104,191,7431,35.25,64.75
Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,39,87,8798,30.95,69.05
Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,55,176,8006,23.81,76.19
Kingsglaive: Final Fantasy XV,855,2813,2006,23.31,76.69
Kininaru Roommate,103,736,5382,12.28,87.72
Kinnikuman,101,600,4798,14.41,85.59
Kinnikuman II Sei: Second Generations,12,107,9120,10.08,89.92
Kino no Tabi: The Beautiful World - Tou no Kuni,1195,3286,2320,26.67,73.33
Kirameki no Kyoudai: Sex Crime,36,159,8022,18.46,81.54
Kirara,88,360,6705,19.64,80.36
Kiriya Hakushaku Ke no Roku Shimai,41,491,5548,7.71,92.29
Kiseichuu no Ichiya,75,240,7595,23.81,76.19
Kishin Heidan,43,250,7671,14.68,85.32
Kishin Taisen Gigantic Formula,193,982,4828,16.43,83.57
Kiss yori...,37,314,7362,10.54,89.46
Kita e.: Diamond Dust Drops,601,834,4359,41.88,58.12
Kite Liberator,894,2766,2779,24.43,75.57
Kizumonogatari I: Tekketsu-hen,3575,15068,392,19.18,80.82
Kizuna,1400,163,4079,89.57,10.43
Kizuna Ichigeki,330,811,4965,28.92,71.08
Kizuoibito,20,135,8748,12.9,87.1
Knight&#039;s & Magic,864,5842,892,12.88,87.12
Koakuma Kanojo The Animation,134,1054,3589,11.28,88.72
KochinPa!,48,143,8128,25.13,74.87
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,37,189,8230,16.37,83.63
Kodai Ouja Kyouryuu King,302,703,4217,30.05,69.95
Kodomo no Jikan,201,871,4184,18.75,81.25
Kodomo no Jikan: Ni Gakki,768,4086,2416,15.82,84.18
Kodomo no Keijijougaku,50,117,8977,29.94,70.06
Kodomo no Omocha (TV),3135,2003,1948,61.02,38.98
Kogepan,573,485,4907,54.16,45.84
Koi Maguwai,43,480,5254,8.22,91.78
Koi ni Naritai Aquarium,251,488,5155,33.96,66.04
Koi to Uso,2787,7752,553,26.44,73.56
Koi wa Ameagari no You ni,2668,5950,882,30.96,69.04
Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,48,423,6144,10.19,89.81
Kojin Taxi,130,561,5679,18.81,81.19
Kokka Kimigayo,72,199,8225,26.57,73.43
Kokoro Connect,8684,25131,123,25.68,74.32
Kokoro Connect: Michi Random,2950,12621,585,18.95,81.05
Kokoro ga Sakebitagatterunda.,3490,7917,659,30.6,69.4
Konchuu Monogatari Minashigo Hutch (1989),45,62,9183,42.06,57.94
Koneko no Studio,53,97,9136,35.33,64.67
Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,59,230,6779,20.42,79.58
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,170,586,5147,22.49,77.51
"Kono Naka ni Hitori, Imouto ga Iru!",1512,12427,694,10.85,89.15
Kono Subarashii Sekai ni Shukufuku wo! 2,2440,19630,112,11.06,88.94
Konohana Kitan,1164,3981,1334,22.62,77.38
Korashime,48,291,7105,14.16,85.84
"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",858,7208,1165,10.64,89.36
Korekuraide Utau,127,318,7034,28.54,71.46
Koro-sensei Q!,649,1221,2691,34.71,65.29
Koroshiya 1 The Animation: Episode 0,361,1175,4316,23.5,76.5
Koroshiya-san: The Hired Gun,406,676,4785,37.52,62.48
Kotonoha no Niwa,8413,18672,191,31.06,68.94
Koufuku Graffiti,1598,5239,1420,23.37,76.63
Koutetsu Sangokushi,970,736,4215,56.86,43.14
Koutetsu Tenshi Kurumi,831,2761,2824,23.13,76.87
Koutetsu Tenshi Kurumi 2,444,1496,3835,22.89,77.11
Koutetsujou no Kabaneri Movie 2: Moeru Inochi,334,1053,3150,24.08,75.92
Kowaku no Toki,91,731,4468,11.07,88.93
Kowarekake no Orgel Special,428,1363,3973,23.9,76.1
Kowaremono The Animation,44,369,5834,10.65,89.35
Kuchao,10,51,10137,16.39,83.61
Kujibiki♥Unbalance,505,1975,3655,20.36,79.64
Kujira (1952),22,79,9462,21.78,78.22
Kujira no Chouyaku,448,664,4713,40.29,59.71
Kujira no Kora wa Sajou ni Manabu!,172,364,4902,32.09,67.91
Kumi to Tulip,96,189,7794,33.68,66.32
Kunoichi Gakuen Ninpouchou,17,203,7763,7.73,92.27
Kuragehime: Eiyuu Retsuden☆,1382,809,3504,63.08,36.92
Kurayami Santa,125,248,6845,33.51,66.49
Kuro Nyago,229,364,6532,38.62,61.38
Kuro no Kyoushitsu,33,404,5308,7.55,92.45
Kuro no Sumika: Chronus,929,1645,3153,36.09,63.91
Kuro to Kin no Akanai Kagi.,842,328,4325,71.97,28.03
Kuroko no Basket 2nd Season NG-shuu,1268,1213,2120,51.11,48.89
Kuroko no Basket 3rd Season NG-shuu,657,708,2753,48.13,51.87
Kuroko no Basket: Baka ja Katenai no yo!,2090,2492,1971,45.61,54.39
Kuroko no Basket: Mou Ikkai Yarimasen ka,1571,1838,2265,46.08,53.92
Kuroko no Basket: Oshaberi Shiyou ka,339,422,4298,44.55,55.45
Kuroko no Basket: Saikou no Present Desu,1362,2142,1797,38.87,61.13
Kuroshitsuji II,14475,10705,213,57.49,42.51
Kuroshitsuji: Book of Murder,4296,2792,808,60.61,39.39
Kuruneko Season 2,95,76,8561,55.56,44.44
Kurutta Kyoutou: Danzai no Gakuen,40,259,7215,13.38,86.62
Kusatta Kyoushi no Houteishiki,618,86,5805,87.78,12.22
Kuusen Madoushi Kouhosei no Kyoukan,1046,8112,662,11.42,88.58
Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,245,428,5726,36.4,63.6
Kyonyuu Daikazoku Saimin,19,260,6441,6.81,93.19
Kyoto Animation: Hana-hen,348,458,5950,43.18,56.82
Kyoto Animation: Kasa-hen,328,425,6079,43.56,56.44
Kyoto Animation: Megane-hen,705,922,4162,43.33,56.67
Kyoto Animation: Sora-hen,314,441,6118,41.59,58.41
Kyou no 5 no 2,1210,4808,2391,20.11,79.89
Kyou no 5 no 2 (TV),1034,4509,2278,18.65,81.35
Kyou no 5 no 2 (TV): Takarabako,233,1264,4426,15.56,84.44
Kyouiku Shidou The Animation,36,467,5625,7.16,92.84
Kyoukai no Kanata,11382,26026,75,30.43,69.57
Kyoukai no Kanata: Shinonome,2168,4567,1341,32.19,67.81
Kyoukaisenjou no Horizon II,791,6262,1393,11.22,88.78
Kyouran Kazoku Nikki,1123,3929,2436,22.23,77.77
Kyoushirou to Towa no Sora,2978,3324,2015,47.25,52.75
Kyoushirou to Towa no Sora Specials,481,559,5122,46.25,53.75
Kyoushoku Soukou Guyver,80,624,5361,11.36,88.64
Kyoushoku Soukou Guyver II,133,1049,4634,11.25,88.75
Kyousou Giga (TV) Recaps,458,1200,3970,27.62,72.38
Kyuuketsuhime Miyu (TV),2837,2368,2343,54.51,45.49
La Seine no Hoshi,127,142,7744,47.21,52.79
Ladies versus Butlers!,2217,13765,684,13.87,86.13
Ladies versus Butlers! Specials,364,3622,2512,9.13,90.87
Ladies versus Butlers! Tokuten Disc Music Clip,143,1233,4214,10.39,89.61
Lady Georgie,687,302,4717,69.46,30.54
Last Exile: Ginyoku no Fam,1086,4015,1987,21.29,78.71
Last Period: Owarinaki Rasen no Monogatari,231,1087,3277,17.53,82.47
Last Waltz: Hakudaku Mamire no Natsu Gasshuku,45,506,5580,8.17,91.83
Layton Mystery Tanteisha: Katri no Nazotoki File,201,564,4212,26.27,73.73
Lemon Home Animation Gekijou,28,71,9958,28.28,71.72
Leopard Eyes,141,62,8111,69.46,30.54
Lesson XX,976,157,4720,86.14,13.86
Level E,3292,7791,1250,29.7,70.3
Light Lag,132,171,8105,43.56,56.44
Ling Qi 2,528,234,3861,69.29,30.71
Lingeries,161,883,4701,15.42,84.58
Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,576,2809,2653,17.02,82.98
Little Lulu to Chicchai Nakama,46,52,9585,46.94,53.06
Little Monica Monogatari,211,1333,4335,13.67,86.33
Little Nemo,444,691,4542,39.12,60.88
Little Witch Academia (TV),3756,11956,300,23.91,76.09
Little Witch Academia: Mahoujikake no Parade,2421,7015,859,25.66,74.34
Lo Re: Pako Sukusuku Mizuki-chan The Animation,40,383,5775,9.46,90.54
Long Riders! Recap,32,156,8347,17.02,82.98
Lost Forest,33,72,9742,31.43,68.57
Love Get Chu,536,1022,4430,34.4,65.6
Love Hina Final Selection,815,3945,2395,17.12,82.88
Love Kome: We Love Rice,476,463,4134,50.69,49.31
Love Live! School Idol Project,5461,13629,305,28.61,71.39
Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,326,615,4148,34.64,65.36
Love Live! The School Idol Movie: Gekijou Manner CM,73,212,6691,25.61,74.39
Love Stage!!,6824,2507,721,73.13,26.87
Loveless Specials,2198,506,3260,81.29,18.71
Lovely Day: Boku to Kanojo no Nana Nichikan,55,389,6154,12.39,87.61
Lovely★Complex,15707,18380,209,46.08,53.92
Love♥Love? Specials,183,1018,5200,15.24,84.76
Lu Shidai,107,271,5663,28.31,71.69
Lunn wa Kaze no Naka,30,99,9273,23.26,76.74
Lupin III (2015) Specials,80,369,5909,17.82,82.18
Lupin III (2015): Italian Game,59,244,6648,19.47,80.53
Lupin III: Bye Bye Liberty - Kiki Ippatsu!,154,648,5267,19.2,80.8
Lupin III: Kutabare! Nostradamus,217,855,4675,20.24,79.76
Lupin III: Lupin Ansatsu Shirei,153,634,5372,19.44,80.56
Lupin III: Moeyo Zantetsuken!,194,710,5174,21.46,78.54
Lupin III: Pilot Film,202,778,4976,20.61,79.39
Lupin III: Pilot Film (1978),124,444,6345,21.83,78.17
Lupin III: Russia yori Ai wo Komete,173,586,5600,22.79,77.21
Lupin III: Seven Days Rhapsody,122,499,5892,19.65,80.35
Lupin III: The Last Job,128,538,5552,19.22,80.78
MILPOM★ Pilot,42,85,9187,33.07,66.93
MONSTER GENERATiON,141,60,8116,70.15,29.85
Ma ga Ochiru Yoru,104,538,5781,16.2,83.8
Maabou no Kinoshita Toukichirou,37,103,9218,26.43,73.57
Maburaho,1998,9548,1154,17.3,82.7
Macademi Wasshoi!,948,5342,1973,15.07,84.93
Machine-Doll wa Kizutsukanai,2721,14875,410,15.46,84.54
Machine-Doll wa Kizutsukanai Specials,348,2456,2503,12.41,87.59
Macross 7 Encore,166,1194,4386,12.21,87.79
Macross Dynamite 7,233,1510,3902,13.37,86.63
Macross F Movie 1: Itsuwari no Utahime,1135,3350,2469,25.31,74.69
Macross F: Close Encounter - Deculture Edition,531,1697,3694,23.83,76.17
Macross XX,77,384,6854,16.7,83.3
Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,165,1249,3522,11.67,88.33
Madonna,84,177,8160,32.18,67.82
Madonna (Movie),29,101,9455,22.31,77.69
Mad★Bull 34,90,748,4835,10.74,89.26
Magi: The Labyrinth of Magic,10101,23553,91,30.01,69.99
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,243,483,4494,33.47,66.53
Magic Knight Rayearth II,2116,2049,2536,50.8,49.2
Magical Moe,25,182,8064,12.08,87.92
Magical☆Star Kanon 100%,659,3020,2554,17.91,82.09
MahoYome,235,438,4782,34.92,65.08
Mahoromatic Summer Special,224,1897,3899,10.56,89.44
Mahoromatic: I&#039;m Home!,142,1305,4357,9.81,90.19
Mahou Shoujo Elena,81,561,5149,12.62,87.38
Mahou Shoujo Ikusei Keikaku,2043,5841,962,25.91,74.09
Mahou Shoujo Lyrical Nanoha StrikerS,1859,5531,1766,25.16,74.84
Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,134,359,6655,27.18,72.82
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,605,2182,2956,21.71,78.29
Mahou Shoujo Madoka★Magica: Concept Movie,399,950,3397,29.58,70.42
Mahou Shoujo Nante Mou Ii Desukara. Second Season,246,984,3898,20.0,80.0
Mahou Shoujo Ore,1361,2011,1777,40.36,59.64
Mahou Shoujo Site,1277,3593,1404,26.22,73.78
Mahou Yuugi 3D,94,222,7717,29.75,70.25
Mahou no Tenshi Creamy Mami,581,429,4307,57.52,42.48
Mahoujin Guru Guru Movie,63,151,7792,29.44,70.56
Mahoujin Guruguru (2017),385,1538,2723,20.02,79.98
Mahouka Koukou no Rettousei,5837,23188,102,20.11,79.89
Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,704,4114,1276,14.61,85.39
Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,88,124,7635,41.51,58.49
Mahoutsukai Sally,191,220,6918,46.47,53.53
Mahoutsukai Sally 2,110,104,8568,51.4,48.6
Mahoutsukai ni Taisetsu na Koto,1355,2440,2810,35.7,64.3
Mahoutsukai no Yome Recap,199,476,4343,29.48,70.52
Mahoutsukai no Yome: Hoshi Matsu Hito,4085,8853,536,31.57,68.43
Mai no Mahou to Katei no Hi,137,210,7807,39.48,60.52
Mai-HiME,4590,10533,986,30.35,69.65
Mai-Otome,2183,5432,1765,28.67,71.33
Maid of the Dead,125,366,6613,25.46,74.54
Maid-san to Boin Damashii,14,235,6507,5.62,94.38
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,241,615,5329,28.15,71.85
Majo no Takkyuubin,10370,12646,340,45.06,54.94
Majokko Shimai no Yoyo to Nene,588,1401,3511,29.56,70.44
Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,75,166,8109,31.12,68.88
Majokko Tsukune-chan,124,346,6983,26.38,73.62
Major Movie: Yuujou no Winning Shot,422,1747,3352,19.46,80.54
Major S5,784,3975,1835,16.47,83.53
Major S6,656,3445,1985,16.0,84.0
Majuu Senshi Luna Varga,33,148,8508,18.23,81.77
Makasete Iruka!,100,189,8072,34.6,65.4
Maken-Ki! OVA,223,4008,2030,5.27,94.73
Makeruna! Makendou,35,123,8910,22.15,77.85
Makyou Gaiden Le Deus,30,170,8511,15.0,85.0
Mameshiba,383,389,5486,49.61,50.39
Mamono Hunter Youko,481,1076,4126,30.89,69.11
Mangaka-san to Assistant-san to The Animation Specials,541,3263,2101,14.22,85.78
Mangchi,29,86,9134,25.22,74.78
Mangirl!,1364,3090,2500,30.62,69.38
Manyuu Hikenchou,562,5277,1712,9.62,90.38
Manyuu Hikenchou Picture Drama,80,785,4801,9.25,90.75
Maou Dante,195,729,4809,21.1,78.9
MapleStory,252,495,5509,33.73,66.27
Marginal Prince: Gekkeiju no Ouji-tachi,1672,209,3729,88.89,11.11
Marginal#4: Kiss kara Tsukuru Big Bang,774,234,3634,76.79,23.21
Maria-sama ga Miteru: Haru,1399,2059,2848,40.46,59.54
Maro no Kanja wa Gatenkei,38,333,5973,10.24,89.76
Marriage: Kekkon,94,105,8655,47.24,52.76
Marvel Disk Wars: The Avengers,213,605,4843,26.04,73.96
Maryuu Senki,51,171,7871,22.97,77.03
Mashin Eiyuuden Wataru 2,21,72,9111,22.58,77.42
Masou Gakuen HxH,626,7568,731,7.64,92.36
Master Blaster,15,75,10043,16.67,83.33
Master of Torque,60,144,8522,29.41,70.59
Matantei Loki Ragnarok,2609,2744,2173,48.74,51.26
Mawaru Penguindrum,8143,15595,394,34.3,65.7
Mayo Chiki!,4512,20975,260,17.7,82.3
Mayoiga,3937,9567,539,29.15,70.85
Maze☆Bakunetsu Jikuu,102,362,6676,21.98,78.02
Mazinger Z,193,966,3997,16.65,83.35
Mazinger Z tai Ankoku Daishougun,28,204,7822,12.07,87.93
Medarot Damashii,313,1570,3439,16.62,83.38
Megami Kyouju,64,282,7259,18.5,81.5
Megane na Kanojo,954,1901,3514,33.42,66.58
Meiji x Kokosake & anohana Receipt Oubo Campaign,167,409,5005,28.99,71.01
Mekakucity V&#039;s,138,210,6243,39.66,60.34
Melody,123,155,8011,44.24,55.76
Melty Lancer,57,245,7794,18.87,81.13
Memories Off,476,903,4895,34.52,65.48
Memory,191,362,6865,34.54,65.46
Memory (ONA),153,291,7037,34.46,65.54
Mermaid Forest,1399,1701,2854,45.13,54.87
Mermaid Forest OVA,399,560,5116,41.61,58.39
Mesu Kyoushi 4: Kegasareta Kyoudan,36,491,4941,6.83,93.17
Mesu Kyoushi: Injoku no Kyoushitsu,23,391,6084,5.56,94.44
Metal Fight Beyblade Zero G,130,414,4755,23.9,76.1
Metal Fight Beyblade: Baku,269,829,3375,24.5,75.5
Mezzo DSA,538,2230,3233,19.44,80.56
Mi Yu Xing Zhe,84,175,5687,32.43,67.57
Michiko to Hatchin,4918,10007,841,32.95,67.05
Midnight Panther,71,244,7525,22.54,77.46
Midori no Makibao,29,75,9004,27.88,72.12
Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,615,3191,2178,16.16,83.84
Mikan Enikki,148,160,7499,48.05,51.95
Military! Special,73,412,5886,15.05,84.95
Milk Junkie: Shimai-hen,122,1081,4269,10.14,89.86
Minami-ke Okaeri,1994,7125,1513,21.87,78.13
Minami-ke Okawari,2390,8332,1402,22.29,77.71
Minerva no Kenshi,68,251,7398,21.32,78.68
Mini Hama: Minimum Hamatora Movies,85,111,7460,43.37,56.63
MiniPato,66,351,6704,15.83,84.17
Minna Atsumare! Falcom Gakuen,176,569,5490,23.62,76.38
Miracle☆Girls,316,185,6282,63.07,36.93
Mirai Nikki (TV): Ura Mirai Nikki,1505,3542,1772,29.82,70.18
Mirai Nikki: Redial,3901,12531,401,23.74,76.26
Mirai Shounen Conan,909,2308,2531,28.26,71.74
Mission School,29,63,10105,31.52,68.48
Mission-E,248,762,5132,24.55,75.45
Mitsu x Mitsu Drops,2997,729,2712,80.43,19.57
Mitsuami no Kamisama,95,112,7816,45.89,54.11
Mitsubachi Maya no Bouken,659,742,4750,47.04,52.96
Mitsudomoe Special,541,2148,3278,20.12,79.88
Mitsuwano,227,492,5743,31.57,68.43
Miyamoto Musashi: Souken ni Haseru Yume,291,841,5163,25.71,74.29
Miyori no Mori,761,812,4028,48.38,51.62
Miyuki,95,291,6938,24.61,75.39
Mizugi Kanojo: The Animation,187,1555,3496,10.73,89.27
Mizuiro Jidai,187,205,6766,47.7,52.3
Mob Psycho 100,5330,19577,84,21.4,78.6
Mob Psycho Mini,198,583,4145,25.35,74.65
Mobile Suit Gundam 0080: War in the Pocket,566,3838,2124,12.85,87.15
Mobile Suit Gundam 0083: Stardust Memory,429,3367,2362,11.3,88.7
Mobile Suit Gundam AGE,462,2808,2603,14.13,85.87
Mobile Suit Gundam AGE: Memory of Eden,72,377,5942,16.04,83.96
Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,178,1356,4022,11.6,88.4
Mobile Suit Gundam SEED Destiny,2373,8183,1097,22.48,77.52
Mobile Suit Gundam SEED Destiny Special Edition,377,1260,3894,23.03,76.97
Mobile Suit Gundam Thunderbolt 2nd Season,137,1066,3681,11.39,88.61
Mobile Suit Gundam Unicorn,898,5999,1481,13.02,86.98
Mobile Suit Gundam Unicorn RE:0096,226,1483,3012,13.22,86.78
Mobile Suit Gundam Wing,2926,9947,845,22.73,77.27
Mobile Suit Gundam Wing: Endless Waltz,952,3699,1992,20.47,79.53
Mobile Suit Gundam ZZ: Gundam Frag.,73,413,6236,15.02,84.98
Mobile Suit Gundam: Iron-Blooded Orphans,1209,7277,869,14.25,85.75
Mobile Suit Gundam: The 08th MS Team,744,5228,1668,12.46,87.54
Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,75,682,4897,9.91,90.09
Mobile Suit SD Gundam Mk III,91,374,6733,19.57,80.43
Mobile Suit SD Gundam&#039;s Counterattack,97,412,6556,19.06,80.94
Modern No.2,28,84,9493,25.0,75.0
Moetan Specials,187,886,5093,17.43,82.57
Mofukuzuma,51,545,5484,8.56,91.44
Mojakou,109,214,7511,33.75,66.25
Mokkai Shiyo?,40,337,6099,10.61,89.39
Moldiver,91,319,6855,22.2,77.8
Molly Star-Racer,120,201,8018,37.38,62.62
Momoiro Sisters,132,258,7323,33.85,66.15
Momokuri,1096,3008,1683,26.71,73.29
Momotarou: Umi no Shinpei,58,195,8131,22.92,77.08
Monkey Punch: Manga Katsudou Daishashin,37,144,8275,20.44,79.56
Monmusu Quest!,14,189,6578,6.9,93.1
Monochrome Factor,5193,2210,1709,70.15,29.85
Monster Farm: Legend e no Michi,249,791,3862,23.94,76.06
Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,276,1966,2517,12.31,87.69
Monster Strike,320,995,3206,24.33,75.67
Monster Strike: Rain of Memories,57,142,7594,28.64,71.36
Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,54,143,7343,27.41,72.59
Monsuto Anime: Katsubou no Hate no Risoukyou,47,136,7859,25.68,74.32
Montana Jones,71,142,8234,33.33,66.67
Mori no Youki na Kobito-tachi: Belfy to Lillibit,73,82,8812,47.1,52.9
Motto To LOVE-Ru,1557,15788,444,8.98,91.02
Motto! Ojamajo Doremi,933,580,3501,61.67,38.33
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,284,171,6187,62.42,37.58
Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,23,350,5985,6.17,93.83
Mouryou no Hako Special,584,707,4760,45.24,54.76
Mouryou no Nie,31,333,6443,8.52,91.48
Moyashimon: Kin Gekijou Deluxe,383,875,4814,30.45,69.55
Mudai,158,318,6023,33.19,66.81
Mugen Kouro,96,230,8342,29.45,70.55
Muka Muka Paradise,102,122,7450,45.54,54.46
Mune Kyun! Heartful Cafe,28,227,7633,10.98,89.02
