title,female_count,male_count,popularity,female_percentage,male_percentage
Morita-san wa Mukuchi,472,1371,4193,25.61,74.39
Mou Hitotsu no Mirai wo.,562,998,4096,36.03,63.97
Mousou Dairinin,6628,15214,419,30.35,69.65
Moyashimon Returns,802,2446,2757,24.69,75.31
Mozu no Nie,37,254,7568,12.71,87.29
Mugen Shinshi: Bouken Katsugeki-hen,23,97,9176,19.17,80.83
Mujintou Monogatari X,15,113,8923,11.72,88.28
Mujintou Monogatari XX,8,107,8995,6.96,93.04
Mukougaoka Chisato wa Tada Mitsumeteita no Datta,91,142,8153,39.06,60.94
Munto: Toki no Kabe wo Koete,879,1181,3851,42.67,57.33
Musaigen no Phantom World,3084,15358,275,16.72,83.28
Musekinin Kanchou Tylor OVA,167,1014,4529,14.14,85.86
Mushibugyou OVA,122,614,4949,16.58,83.42
Mushrambo,664,1209,3588,35.45,64.55
Muteki Kanban Musume,913,2017,3180,31.16,68.84
Muteki Koujin Daitarn 3,41,262,7174,13.53,86.47
Mutsugo to Ouma no Monogatari,146,131,6992,52.71,47.29
Myself ; Yourself Specials,160,547,4824,22.63,77.37
Nagato Yuki-chan no Shoushitsu,1534,7538,1029,16.91,83.09
Nama Lo Re: Namakemono The Animation,33,324,6138,9.24,90.76
Namiuchigiwa no Muromi-san,817,3933,2087,17.2,82.8
Namiuchigiwa no Muromi-san OVA,201,1105,4314,15.39,84.61
Nana Recaps,1851,1423,3301,56.54,43.46
Nana to Kaoru,677,2562,2984,20.9,79.1
Nanako SOS,70,93,8636,42.94,57.06
Nanami-chan,140,120,8388,53.85,46.15
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,474,1792,2222,20.92,79.08
Nanatsu no Taizai: Seisen no Shirushi,2426,9453,456,20.42,79.58
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,50,236,6342,17.48,82.52
Nanbaka,2699,6071,667,30.78,69.22
Nariyuki: Papakatsu Girls!! The Animation,12,165,7279,6.78,93.22
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,3169,6059,1485,34.34,65.66
Naruto SD: Rock Lee no Seishun Full-Power Ninden,1593,2947,1767,35.09,64.91
Naruto: Shippuuden Movie 1,5392,13223,597,28.97,71.03
Naruto: Shippuuden Movie 4 - The Lost Tower,3442,9023,767,27.61,72.39
Naruto: Shippuuden Movie 5 - Blood Prison,2729,7739,854,26.07,73.93
Naruto: Shippuuden Movie 6 - Road to Ninja,3228,8291,664,28.02,71.98
Nasu: Andalusia no Natsu,268,904,4633,22.87,77.13
Natsu e no Tobira,301,217,5961,58.11,41.89
Natsu-iro Kiseki: 15-kaime no Natsuyasumi,355,998,4568,26.24,73.76
Natsume Yuujinchou,13417,18816,229,41.63,58.37
Natsume Yuujinchou Roku Specials,658,910,3294,41.96,58.04
Natsuyasumi.,427,459,4374,48.19,51.81
Natural 2: Duo,24,200,8185,10.71,89.29
Natural: Another,46,242,7705,15.97,84.03
Nazo no Kanojo X,2599,13303,620,16.34,83.66
Nazo no Kanojo X: Nazo no Natsu Matsuri,522,3337,2507,13.53,86.47
Nebula feat. Hatsune Miku,122,241,7728,33.61,66.39
"Nee, ...Shiyo♥",25,209,7026,10.68,89.32
"Nee, Chanto Shiyou Yo!",120,1220,4043,8.96,91.04
Needless Specials,320,2305,3320,12.19,87.81
Negima!?,2046,6969,1401,22.7,77.3
Negima!? Haru Special!?,657,2865,3014,18.65,81.35
Nejimaki Seirei Senki: Tenkyou no Alderamin,1707,9852,519,14.77,85.23
Nekketsu Uchuujin,75,198,8275,27.47,72.53
Neko Ramen,270,298,6379,47.54,52.46
Neko no Ongaeshi,8215,7730,719,51.52,48.48
Nekomonogatari: Kuro,3469,18992,271,15.44,84.56
Neon Genesis Evangelion: Death & Rebirth,3578,12278,699,22.57,77.43
Net Ghost Pipopa,83,122,7960,40.49,59.51
Netorare Fighter Yaricchingu!,47,339,6291,12.18,87.82
Netsuzou TRap,1798,4088,1177,30.55,69.45
New Dream Hunter Rem: Yume no Kishitachi,22,133,8593,14.19,85.81
New Initial D Movie: Legend 1 - Kakusei,199,1371,3353,12.68,87.32
New Initial D Movie: Legend 2 - Tousou,118,866,3876,11.99,88.01
Nexus,128,422,6164,23.27,76.73
Nezumi Monogatari: George to Gerald no Bouken,56,73,9225,43.41,56.59
Ni-hiki no Sanma,26,99,9795,20.8,79.2
Nido to Mezamenu Komori Uta,47,115,8534,29.01,70.99
NieA Under 7,987,2808,2597,26.01,73.99
Night Head Genesis,2169,2700,2462,44.55,55.45
Nihonichi Momotarou,70,175,8535,28.57,71.43
Nijiiro☆Prism Girl,179,124,6898,59.08,40.92
Nil Admirari no Tenbin,833,646,3056,56.32,43.68
Nineteen 19,135,294,6970,31.47,68.53
Ningyo,283,424,6232,40.03,59.97
Ninja Senshi Tobikage,82,378,6344,17.83,82.17
Ninkuu (Movie),46,201,8175,18.62,81.38
Nintama Rantarou,129,276,5835,31.85,68.15
Nisekoi: OVA,395,2493,1957,13.68,86.32
Nishi no Yoki Majo: Astraea Testament,1501,1166,3315,56.28,43.72
Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,193,592,4380,24.59,75.41
Nissin Cup Noodles China x Gintama,148,308,5980,32.46,67.54
Noblesse: Awakening,1919,2697,1653,41.57,58.43
Noblesse: Pamyeol-ui Sijak,949,1321,2637,41.81,58.19
Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,111,397,5951,21.85,78.15
Nodame Cantabile,9982,16330,381,37.94,62.06
Nogizaka Haruka no Himitsu: Finale,386,3323,2351,10.41,89.59
Nogizaka Haruka no Himitsu: Purezza,1237,7592,1484,14.01,85.99
Noisy Birth,398,653,5430,37.87,62.13
Nora to Oujo to Noraneko Heart,377,2342,2226,13.87,86.13
Noragami Aragoto,8145,19816,66,29.13,70.87
Norakuro Nitouhei: Enshuu no Maki,33,89,9655,27.05,72.95
Norakuro Shoui: Nichiyoubi no Kaijiken,29,99,9359,22.66,77.34
Noraneko,305,453,4137,40.24,59.76
Norn9: Norn+Nonet Recap,240,196,5756,55.05,44.95
Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,24,306,6597,7.27,92.73
Nougyou Musume!,108,251,7835,30.08,69.92
Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution,30,361,5437,7.67,92.33
Nyoro-n Churuya-san,1723,4046,2436,29.87,70.13
O-parts: Oman,21,112,8905,15.79,84.21
Oda Nobuna no Yabou Recap,117,827,4198,12.39,87.61
Offside (TV),103,160,7225,39.16,60.84
Oh Yoko!,33,104,9407,24.09,75.91
Ohoshisama no Rail,169,219,7031,43.56,56.44
Oira Sukeban,65,186,8004,25.9,74.1
Oira Uchuu no Tankoufu,35,146,8286,19.34,80.66
Ojamajo Doremi Na-i-sho,429,224,4885,65.7,34.3
Okane ga Nai,4827,542,2017,89.91,10.09
Okane ga Nai Specials,179,48,6506,78.85,21.15
Okitegami Kyouko no Bibouroku x Monogatari,157,585,5093,21.16,78.84
Okusama ga Seitokaichou! OVA,252,2300,2435,9.87,90.13
Okusama wa Joshikousei,30,190,7697,13.64,86.36
Okusama wa Joshikousei (TV),956,2457,2882,28.01,71.99
Okusama wa Mahou Shoujo,380,988,4469,27.78,72.22
Okusama wa Moto Yariman,37,584,4763,5.96,94.04
"One More Time, One More Chance",427,1212,3884,26.05,73.95
One Off,572,1658,3516,25.65,74.35
One Piece 3D: Gekisou! Trap Coaster,432,1187,3330,26.68,73.32
One Piece Film: Gold - Cine Mike Popcorn Kokuchi,65,201,7011,24.44,75.56
One Piece Movie 4: Dead End no Bouken,2038,5974,1535,25.44,74.56
One Piece Movie 5: Norowareta Seiken,1894,5412,1697,25.92,74.08
One Piece: Cry Heart,144,432,5067,25.0,75.0
One Piece: Episode of Alabasta - Prologue,149,518,4377,22.34,77.66
One Piece: Episode of Luffy - Hand Island no Bouken,869,2822,2201,23.54,76.46
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,649,2147,2287,23.21,76.79
One Piece: Heart of Gold,645,2527,2205,20.33,79.67
One Piece: Mamore! Saigo no Dai Butai,1076,2743,2728,28.17,71.83
One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,1211,3025,2592,28.59,71.41
One Piece: Romance Dawn Story,1239,3513,2268,26.07,73.93
One Piece: Umi no Heso no Daibouken-hen,1259,3163,2497,28.47,71.53
One Piece: Yume no Soccer Ou!,1532,4013,2237,27.63,72.37
One: Kagayaku Kisetsu e,193,543,6331,26.22,73.78
Oni Chichi: Re-born,271,1866,2713,12.68,87.32
Onigiri,476,1921,2705,19.86,80.14
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,1616,14274,510,10.17,89.83
Onkyo Seimeitai Noiseman,439,958,4450,31.42,68.58
Onmyou Taisenki,264,614,5099,30.07,69.93
Onmyouji: Youen Emaki,25,212,7688,10.55,89.45
Onna Senshi Efe & Jira: Gude no Monshou,33,117,8984,22.0,78.0
Ookami Kodomo no Ame to Yuki,10053,18489,148,35.22,64.78
Ookami Shoujo to Kuro Ouji,7880,8670,357,47.61,52.39
Ookami to Koushinryou II,5542,21587,240,20.43,79.57
Ookiku Furikabutte: Natsu no Scorebook,203,227,6338,47.21,52.79
Oppai Gakuen Marching Band-bu!,22,418,5416,5.0,95.0
Oppai Life,90,854,4710,9.53,90.47
Orchid★Emblem,32,136,8603,19.05,80.95
Ore Monogatari!!,7990,14517,217,35.5,64.5
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,1519,10276,936,12.88,87.12
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3016,17916,289,14.41,85.59
Ore wa Kanojo wo Shinjiteru!,126,856,4358,12.83,87.17
"Ore, Twintail ni Narimasu.",1023,7612,929,11.85,88.15
Ore-sama Kingdom,317,172,6573,64.83,35.17
Orenchi no Furo Jijou,4317,1904,1354,69.39,30.61
Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,242,1718,3728,12.35,87.65
Oshiete! Galko-chan,1889,5958,1018,24.07,75.93
Oshioki: Gakuen Reijou Kousei Keikaku,37,416,5778,8.17,91.83
Oshiri Kajiri Mushi,43,103,9317,29.45,70.55
Osomatsu-san,3153,4852,887,39.39,60.61
Osomatsu-san Short Film Series,293,263,5141,52.7,47.3
Osu,251,433,6533,36.7,63.3
Otogi Story Tenshi no Shippo Specials,68,301,7449,18.43,81.57
Otoko no Ko Ojousama,40,319,6665,11.14,88.86
Otome Juurin Yuugi: Maiden Infringement Play,53,444,5689,10.66,89.34
Otome Nadeshiko Koi Techou,538,315,5460,63.07,36.93
Otome wa Boku ni Koishiteru,2724,6699,1573,28.91,71.09
Otona Joshi no Anime Time,1303,1467,3224,47.04,52.96
Otsukimi Recital,138,221,6491,38.44,61.56
Ouran Koukou Host Club,26123,23128,69,53.04,46.96
Oushitsu Kyoushi Heine,2053,2532,1343,44.78,55.22
Outbreak Company,2876,15077,409,16.02,83.98
Outlanders,103,680,5563,13.15,86.85
Overlord Movie: Manner Movie,94,625,4101,13.07,86.93
Overlord: Ple Ple Pleiades 2,103,706,3988,12.73,87.27
Overlord: Ple Ple Pleiades Theatrical Version,77,502,4555,13.3,86.7
Overman King Gainer,227,1209,4087,15.81,84.19
Owari no Seraph,8340,20591,83,28.83,71.17
Owari no Seraph: Owaranai Seraph,1193,1758,1902,40.43,59.57
Oyako Rankan The Animation,29,308,6744,8.61,91.39
Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,37,508,5312,6.79,93.21
Oz no Mahoutsukai (1986),129,194,7779,39.94,60.06
"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",11,179,7341,5.79,94.21
Panda-Z: The Robonimation,109,264,7378,29.22,70.78
Pandane to Tamago-hime,205,278,6147,42.44,57.56
Panyo Panyo Di Gi Charat,387,436,5520,47.02,52.98
Patalliro Saiyuuki!,367,127,6370,74.29,25.71
Patapata Hikousen no Bouken,216,374,5475,36.61,63.39
Peach Girl,6171,2528,1362,70.94,29.06
Penguin Musume♥Heart,785,2697,3247,22.54,77.46
Perfect Day,1058,1168,3843,47.53,52.47
Perrine Monogatari,208,271,6404,43.42,56.58
Persona 2: Another Self,102,206,6351,33.12,66.88
Persona 3 the Movie 3: Falling Down,832,2570,2020,24.46,75.54
Persona 4 the Golden Animation: Thank you Mr. Accomplice,251,679,4208,26.99,73.01
Persona 5 the Animation,1657,5038,956,24.75,75.25
Personal Computer Travel Tanteidan,62,91,8876,40.52,59.48
Peter Pan no Bouken,274,360,6268,43.22,56.78
Phantasy Star Online 2 The Animation,627,3611,1685,14.79,85.21
Phantom The Animation,736,1697,3611,30.25,69.75
Pia Carrot e Youkoso!! 2 DX,74,324,7308,18.59,81.41
Piace: Watashi no Italian,481,1003,3518,32.41,67.59
Piano no Mori (TV),1215,1817,2181,40.07,59.93
Pico to Chico,2919,2071,1821,58.5,41.5
Pico x CoCo x Chico,2666,1950,1902,57.76,42.24
Pika Don,37,87,9470,29.84,70.16
Pikkoman no Kichikumichi: Mayonaka no Milk Party,13,149,8412,8.02,91.98
Pikmin Short Movies,24,101,8834,19.2,80.8
Pikotarou no Lullaby Lullaby,37,128,8257,22.42,77.58
Pingu in the City,322,1556,2546,17.15,82.85
Pinkerton,32,317,5634,9.17,90.83
Pinky,102,312,6988,24.64,75.36
Planetes,2898,13072,599,18.15,81.85
Platonic Chain,145,174,7472,45.45,54.55
Plawres Sanshirou,107,311,6677,25.6,74.4
Pokemon Advanced Generation,3004,8289,948,26.6,73.4
Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,131,420,5353,23.77,76.23
Pokemon Crystal: Raikou Ikazuchi no Densetsu,975,2059,2916,32.14,67.86
Pokemon Diamond & Pearl: Arceus Choukoku no Jikuu e,1437,3787,1802,27.51,72.49
Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,46,121,7499,27.54,72.46
Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,655,1239,3657,34.58,65.42
Pokemon Sun & Moon,605,1969,2185,23.5,76.5
Pokemon XY&Z Specials,106,335,5851,24.04,75.96
Pokemon XY: Koukoku no Princess Diancie,154,431,5437,26.32,73.68
Pokemon XY: New Year Special,135,356,5982,27.49,72.51
Pokemon the Movie XY: Ring no Choumajin Hoopa,352,1122,3242,23.88,76.12
Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,386,888,3906,30.3,69.7
Pokemon: Kesshoutou no Teiou Entei,4693,9990,927,31.96,68.04
Pokemon: Pikachu to Pokemon Ongakutai,96,242,6536,28.4,71.6
"Pokemon: Pikachu, Kore Nan no Kagi?",153,342,5893,30.91,69.09
Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,84,249,6488,25.23,74.77
Pokemon: Yadoking no Ichinichi,479,1021,4132,31.93,68.07
Popee the Performer,129,265,5917,32.74,67.26
PopoloCrois,75,160,7768,31.91,68.09
Popolocrois Monogatari,94,215,7256,30.42,69.58
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,296,340,5631,46.54,53.46
Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,351,362,5549,49.23,50.77
Precure All Stars Movie New Stage: Mirai no Tomodachi,266,331,5821,44.56,55.44
Precure kara Minna e no Ouen Movie,122,144,7942,45.86,54.14
Pretty Rhythm: Aurora Dream - Prism Shougekijou,134,137,7320,49.45,50.55
PriPara Movie: Mi~nna Atsumare! Prism☆Tours,89,97,7926,47.85,52.15
Princess Princess,6118,1894,1633,76.36,23.64
Princess Principal,1390,5882,922,19.11,80.89
Princess Sara,956,719,3639,57.07,42.93
Project A-Ko,423,1295,3654,24.62,75.38
Project A-Ko 2: Daitokuji Zaibatsu no Inbou,144,537,5611,21.15,78.85
Psychic Force,97,220,7762,30.6,69.4
Pucca (2006),609,479,4479,55.97,44.03
Puchimas!: Petit iDOLM@STER,406,1450,3569,21.88,78.13
Puchimas!: Petit iDOLM@STER Episode 0,173,539,5636,24.3,75.7
Puchitto Furikaerintia,45,174,7282,20.55,79.45
Pugyuru,213,514,5877,29.3,70.7
Puka Puka Juju,375,555,5253,40.32,59.68
Puni Puni☆Poemii,1525,4026,2354,27.47,72.53
Puzzle & Dragons CM,74,129,8021,36.45,63.55
Qin Shi Ming Yue: Bai Bu Fei Jian,73,209,7262,25.89,74.11
Quanzhi Fashi 2nd Season,131,918,3031,12.49,87.51
Quanzhi Gaoshou (2018),302,1637,2461,15.58,84.42
Queen&#039;s Blade OVA,199,1654,3555,10.74,89.26
Queen&#039;s Blade: Utsukushiki Toushitachi,275,2242,3197,10.93,89.07
Ragnastrike Angels,208,1078,3832,16.17,83.83
RahXephon Specials,150,525,6020,22.22,77.78
Ramen Daisuki Koizumi-san,556,2238,2047,19.9,80.1
Ramen Tenshi Pretty Menma,154,631,5755,19.62,80.38
Ranma ½ OVA,1139,2184,2670,34.28,65.72
Ranma ½ Specials,806,1581,3307,33.77,66.23
Ranma ½ Super,710,1450,3416,32.87,67.13
Ranma ½: 1994 Music Calendar,123,221,6722,35.76,64.24
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,1081,1874,3081,36.58,63.42
Re:Petit kara Hajimeru Isekai Seikatsu,450,1978,2385,18.53,81.47
Rec: Yurusarezarumono,1031,3711,2755,21.74,78.26
Recorder to Randoseru Do♪,2182,4554,1930,32.39,67.61
Recorder to Randoseru Re♪,1186,2718,2652,30.38,69.62
Red Baron,39,221,7291,15.0,85.0
Red Garden,2881,3135,2037,47.89,52.11
Red Garden: Dead Girls,677,726,4428,48.25,51.75
Reinou Tantei Miko,34,211,7893,13.88,86.12
Rekka no Honoo,2115,5125,1730,29.21,70.79
Renkyori Enai,89,131,8569,40.45,59.55
Rental Magica,2850,5905,1620,32.55,67.45
Requiem,111,503,6035,18.08,81.92
Requiem (ONA),40,94,9269,29.85,70.15
Rewrite 2nd Season,660,4181,1345,13.63,86.37
Rhea Gall Force,43,274,7571,13.56,86.44
Rinkaku,56,152,8562,26.92,73.08
Rinne no Lagrange Specials,123,587,5422,17.32,82.68
Ro-Kyu-Bu! SS,382,3252,2297,10.51,89.49
RoboMasters the Animated Series,226,694,3830,24.57,75.43
Robot Carnival,365,1234,3714,22.83,77.17
Robot Girls Z,335,1939,3081,14.73,85.27
Robot Town Sagami 2028,21,79,9452,21.0,79.0
Rockman.EXE Stream,166,600,4712,21.67,78.33
Rokudenashi Majutsu Koushi to Akashic Records,1938,12620,287,13.31,86.69
Rokumon Tengai Mon Colle Knights,283,420,5888,40.26,59.74
Rolling☆Girls,1742,5059,1350,25.61,74.39
Romance wa Tsurugi no Kagayaki II,32,204,7802,13.56,86.44
Room Mate,972,461,3295,67.83,32.17
Roots Search: Shokushin Buttai X,88,300,7228,22.68,77.32
Rozen Maiden: Träumend,4950,8386,1028,37.12,62.88
Run=Dim,60,215,7710,21.82,78.18
Rurouni Kenshin Special,434,1241,3465,25.91,74.09
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,765,2060,2913,27.08,72.92
Rurouni Kenshin: Special Techniques,437,1164,4069,27.3,72.7
Ryokan Shirasagi,45,300,7271,13.04,86.96
Ryoujoku Famiresu Choukyou Menu,63,629,5112,9.1,90.9
Ryoutei no Aji,54,103,8498,34.39,65.61
Ryuu Seiki,52,194,7930,21.14,78.86
Ryuuou no Oshigoto!,572,4088,1318,12.27,87.73
Ryuusei Sentai Musumet,90,277,7184,24.52,75.48
Ryuusei Tenshi Primaveil,20,126,8757,13.7,86.3
SF Shinseiki Lensman,44,296,7108,12.94,87.06
Saa Ikou! Tamagotchi,68,65,9200,51.13,48.87
Saber Marionette J to X,487,1396,3625,25.86,74.14
Sacred Seven: Shirogane no Tsubasa,227,640,5032,26.18,73.82
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,355,4111,1724,7.95,92.05
Saga-ken wo Meguru Animation,71,104,8119,40.57,59.43
Saiki Kusuo no Ψ-nan (TV),2582,7852,580,24.75,75.25
Saiki Kusuo no Ψ-nan (TV) 2,1061,3385,1319,23.86,76.14
Sailor Fuku Shinryou Tsumaka,11,264,7051,4.0,96.0
Saimin Class,23,264,6361,8.01,91.99
Saimin Gakuen,60,572,5498,9.49,90.51
Saimin Jutsu The Animation 2nd,35,413,5974,7.81,92.19
Saimin Jutsu Zero Special,15,139,8048,9.74,90.26
Saint Seiya Omega,758,2897,2163,20.74,79.26
Saint Seiya: Meiou Hades Elysion-hen,663,2729,2402,19.55,80.45
Saint Seiya: Meiou Hades Juuni Kyuu-hen,814,3275,2075,19.91,80.09
Saint Seiya: The Lost Canvas - Meiou Shinwa,1743,5072,1441,25.58,74.42
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,1000,3144,1819,24.13,75.87
Saishuu Chikan Densha,104,506,5996,17.05,82.95
Saiunkoku Monogatari 2nd Season,2881,1422,2233,66.95,33.05
Saiunkoku Monogatari Recaps,515,247,5435,67.59,32.41
Saiyuuki,103,229,7355,31.02,68.98
Saiyuuki Gaiden,717,603,3923,54.32,45.68
Sakamoto desu ga?,5927,15038,218,28.27,71.73
Sakasama no Patema: Beginning of the Day,1062,2540,2643,29.48,70.52
Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,41,195,7364,17.37,82.63
Saki Achiga-hen: Episode of Side-A Specials,315,1677,3608,15.81,84.19
Sakigake!! Cromartie Koukou,2633,9318,992,22.03,77.97
Sakura,20,80,9576,20.0,80.0
Sakura Internet,170,272,5846,38.46,61.54
Sakura Nagashi,199,579,5404,25.58,74.42
Sakura Taisen: Gouka Kenran,176,449,6170,28.16,71.84
Sakurada Reset,1928,4929,1044,28.12,71.88
Sakurasou no Pet na Kanojo,8188,30374,65,21.23,78.77
Salaryman Kintarou,170,826,4787,17.07,82.93
Samurai Gun,353,947,4454,27.15,72.85
Samurai Hormone The Animation,32,274,6815,10.46,89.54
Sankarea,7127,22867,205,23.76,76.24
Sankarea: Wagahai mo... Zombie de Aru...,1190,5495,1551,17.8,82.2
Sanzoku no Musume Ronja,1125,1789,2732,38.61,61.39
Saru Masamune,61,173,8451,26.07,73.93
Sarusuberi: Miss Hokusai,855,1090,3144,43.96,56.04
Sasami: Mahou Shoujo Club,441,505,4904,46.62,53.38
Satsujinkyou Jidai,72,151,8765,32.29,67.71
Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,1003,2089,3288,32.44,67.56
Sayonara Zetsubou Sensei Special,541,1432,3430,27.42,72.58
Sci-fi Harry,392,873,4545,30.99,69.01
Scrap Diary,54,135,8685,28.57,71.43
Scrapped Princess,3299,7619,1199,30.22,69.78
Sei Juushi Bismarck,176,578,5629,23.34,76.66
Sei Yariman Gakuen Enkou Nikki The Animation,64,755,4430,7.81,92.19
Seikai no Senki,542,3328,2537,14.01,85.99
Seikai no Senki II,335,2520,2972,11.73,88.27
Seikai no Senki III,254,2085,3339,10.86,89.14
Seikai no Senki Special,89,530,6393,14.38,85.62
Seikaisuru Kado: Ninovo,575,1353,3208,29.82,70.18
Seikon no Qwaser,4880,16887,397,22.42,77.58
Seimei no Kagaku: Micro Patrol,80,204,8090,28.17,71.83
Seireitsukai no Blade Dance,1388,12056,420,10.32,89.68
Seisen Cerberus: Ryuukoku no Fatalités,854,4682,1241,15.43,84.57
Seisen Gakuin,42,309,6760,11.97,88.03
Seisenshi Dunbine,148,784,4787,15.88,84.12
"Seiso de Majime na Kanojo ga, Saikyou Yaricir ni Kanyuu Saretara...? The Animation",17,192,6996,8.13,91.87
Seitokai no Ichizon Lv.2,709,6284,1548,10.14,89.86
Seitokai no Ichizon Lv.2: Watasu Seitokai,226,1938,3133,10.44,89.56
Sekai Meisaku Douwa: Hakuchou no Mizuumi,298,211,6747,58.55,41.45
Sekai de Ichiban Tsuyoku Naritai! Specials,72,698,4965,9.35,90.65
Sekai no Yami Zukan,741,1194,2994,38.29,61.71
Sekaiichi Hatsukoi OVA,5215,671,1675,88.6,11.4
Sekirei: Pure Engagement,1380,14225,565,8.84,91.16
Sen to Chihiro no Kamikakushi,21897,35262,39,38.31,61.69
Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,161,276,6492,36.84,63.16
Sengoku Basara Two,2220,5560,1533,28.53,71.47
Sengoku Collection,760,2773,2769,21.51,78.49
Sengoku Kitan Youtouden Movie,198,578,5585,25.52,74.48
Sengoku Otome: Momoiro Paradox,998,4479,2024,18.22,81.78
Sengoku☆Paradise Kiwami,572,335,5316,63.07,36.93
Senjou no Valkyria 3: Tagatame no Juusou,405,1812,3459,18.27,81.73
Senkou no Night Raid,2086,4322,2011,32.55,67.45
Senkou no Night Raid Specials,312,706,5248,30.65,69.35
Sennen Joyuu,3989,7307,1041,35.31,64.69
Sentou Mecha Xabungle,53,338,6559,13.55,86.45
Senya Ichiya Monogatari,94,295,6788,24.16,75.84
Serial Experiments Lain,9566,22521,224,29.81,70.19
Seto no Hanayome OVA Specials,208,1242,3945,14.34,85.66
Seto no Hanayome Picture Drama,37,209,6978,15.04,84.96
Sexy Commando Gaiden: Sugoiyo!! Masaru-san,373,1276,4061,22.62,77.38
Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,68,249,7908,21.45,78.55
Shadow Skill: Eigi,389,1451,3794,21.14,78.86
Shakugan no Shana II (Second),5452,22182,332,19.73,80.27
Shakugan no Shana S Specials,704,3292,2671,17.62,82.38
Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,493,1866,3507,20.9,79.1
Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,124,510,5010,19.56,80.44
Shangri-La,2354,6495,1657,26.6,73.4
Shashinkan,210,330,5861,38.89,61.11
Shigatsu wa Kimi no Uso,10914,27943,37,28.09,71.91
Shigatsu wa Kimi no Uso: Moments,1690,4572,1368,26.99,73.01
Shigofumi,3831,8113,1271,32.07,67.93
Shigofumi Picture Drama,260,589,5816,30.62,69.38
Shijou Saikyou no Deshi Kenichi,2886,16136,475,15.17,84.83
Shijou Saikyou no Deshi Kenichi OVA,345,3630,2008,8.68,91.32
Shikabane Hime: Kuro,1867,7138,1435,20.73,79.27
Shin Calimero,119,173,7786,40.75,59.25
Shin Chou Kyou Ryo: Condor Hero III,69,210,7099,24.73,75.27
Shin Choujin Densetsu Urotsukidouji Mataiden,21,160,8258,11.6,88.4
Shin Cutey Honey,188,758,4802,19.87,80.13
Shin Hakkenden,218,338,5626,39.21,60.79
Shin Hikari Shinwa: Palutena no Kagami,77,369,6501,17.26,82.74
Shin Hokuto no Ken,202,1415,3952,12.49,87.51
Shin Koihime†Musou,799,3555,2429,18.35,81.65
Shin Koihime†Musou: Live Revolution,141,733,5279,16.13,83.87
Shin Koihime†Musou: Otome Tairan OVA Omake,28,154,7791,15.38,84.62
Shin Kujakuou,42,176,8281,19.27,80.73
Shin Ringetsu,42,459,6130,8.38,91.62
Shin Sei Yariman Gakuen Enkou Nikki The Animation,33,439,5502,6.99,93.01
Shin Seiki Den Mars,26,112,8871,18.84,81.16
Shin Tenchi Muyou! Specials,88,369,6262,19.26,80.74
Shin Tennis no Ouji-sama,1662,2490,1854,40.03,59.97
Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,352,967,5226,26.69,73.31
Shingeki no Kyojin,19110,46247,2,29.24,70.76
Shingeki no Kyojin-ten 360° Taikan Theater,306,454,4061,40.26,59.74
